,job_id,country,region,city,telecommuting,has_company_logo,has_questions,employment_type,required_experience,required_education,fraudulent
12254,12255,US,Other,Other,0,1,0,Full-time,Entry level,High School or equivalent,0
12255,12256,US,Other,Other,0,1,1,,,,0
12256,12257,GB, LND, London,0,1,1,Contract,Associate,,0
12257,12258,US, CA,Other,0,0,0,Full-time,,,0
12258,12259,US, NY, New York,0,1,1,Full-time,,,0
12259,12260,Other, , ,0,1,0,Full-time,Mid-Senior level,Bachelor's Degree,0
12260,12261,Other, , ,0,1,0,Full-time,Mid-Senior level,,0
12261,12262,GB, LND, London,0,1,0,Full-time,Associate,Bachelor's Degree,0
12262,12263,Other,Other,Other,0,1,0,,,,0
12263,12264,US, TX,Other,0,1,1,Full-time,Entry level,Unspecified,0
12264,12265,GB, , ,0,1,0,,,,0
12265,12266,Other, ,Other,0,1,1,,,,0
12266,12267,GB, , ,0,1,0,,,,0
12267,12268,US, NY,Other,0,1,1,Full-time,Director,Master's Degree,0
12268,12269,,,,0,1,0,Contract,,,0
12269,12270,US, NY, New York,0,1,1,Full-time,Associate,Bachelor's Degree,0
12270,12271,US, CA, San Francisco,0,1,0,Full-time,Associate,,0
12271,12272,Other, , ,0,1,1,,,,0
12272,12273,US, CA,Other,0,1,1,,Entry level,High School or equivalent,0
12273,12274,Other, , ,0,1,0,,,,0
12274,12275,US, NY, New York,0,1,1,Full-time,Mid-Senior level,Bachelor's Degree,0
12275,12276,US,Other,Other,1,0,0,Full-time,Entry level,High School or equivalent,0
12276,12277,GB,Other, London,0,1,1,Full-time,Associate,Bachelor's Degree,0
12277,12278,US, CA, San Francisco,0,1,0,Full-time,Mid-Senior level,,0
12278,12279,Other, ,Other,0,1,0,Full-time,Mid-Senior level,Bachelor's Degree,0
12279,12280,GB, ,Other,0,1,0,Full-time,Entry level,,0
12280,12281,US,Other,Other,0,1,1,Full-time,Internship,Bachelor's Degree,0
12281,12282,US, FL,Other,0,1,0,Full-time,Mid-Senior level,Bachelor's Degree,0
12282,12283,US,Other,Other,0,0,0,Contract,Mid-Senior level,,0
12283,12284,GB, ,Other,0,1,0,,,,0
12284,12285,US,Other,Other,0,1,1,Full-time,Entry level,Associate Degree,0
12285,12286,GB, LND, London,0,0,1,Full-time,Entry level,,0
12286,12287,US,Other,Other,0,1,1,Full-time,,,0
12287,12288,GR, I,Other,0,1,1,Full-time,Mid-Senior level,Unspecified,0
12288,12289,Other, ,Other,0,1,0,Contract,Entry level,,0
12289,12290,US, TX,Other,0,1,1,Full-time,Entry level,,0
12290,12291,US, , ,0,1,0,,,,0
12291,12292,US,Other,Other,0,0,0,Full-time,,,0
12292,12293,US,Other,Other,0,1,0,Part-time,,,0
12293,12294,US, CA,Other,0,1,1,,Entry level,,0
12294,12295,US,Other,Other,0,0,0,Full-time,,,0
12295,12296,US, FL,Other,0,1,1,Full-time,Entry level,High School or equivalent,0
12296,12297,US,Other,Other,0,0,0,Full-time,,,0
12297,12298,GB, LND, London,0,1,1,Full-time,Mid-Senior level,Bachelor's Degree,0
12298,12299,GB, ,Other,0,1,0,Full-time,,,0
12299,12300,US, TX,Other,0,1,1,Full-time,Associate,Associate Degree,0
12300,12301,GB,Other, London,0,1,1,Full-time,Entry level,Unspecified,0
12301,12302,US, NY,Other,0,0,0,Full-time,Director,Bachelor's Degree,0
12302,12303,GB, LND, London,0,1,0,Full-time,Associate,Bachelor's Degree,0
12303,12304,US,Other,Other,0,0,0,Full-time,,,0
12304,12305,US, NY, New York,0,1,1,Full-time,,,0
12305,12306,Other, ,Other,0,1,1,Full-time,Mid-Senior level,Bachelor's Degree,0
12306,12307,GB, LND, ,0,1,0,Full-time,,Bachelor's Degree,0
12307,12308,US,Other,Other,0,1,0,Full-time,Entry level,Unspecified,0
12308,12309,US, CA,Other,0,0,0,Part-time,Associate,,0
12309,12310,GB, ,Other,0,1,0,,,,0
12310,12311,US, CA,Other,0,0,0,Full-time,,,0
12311,12312,US, NY, New York,0,1,1,Part-time,Entry level,,1
12312,12313,US,Other,Other,0,0,0,Full-time,Executive,Master's Degree,0
12313,12314,US,Other,Other,0,1,1,Full-time,Not Applicable,,0
12314,12315,GR,Other,Other,0,1,0,Full-time,Entry level,Bachelor's Degree,0
12315,12316,US, NY,Other,0,1,0,,,,0
12316,12317,GB,Other,Other,0,1,1,Full-time,Not Applicable,High School or equivalent,0
12317,12318,US, , ,0,1,0,,,,0
12318,12319,US,Other,Other,0,0,0,Full-time,,,0
12319,12320,Other,Other,Other,0,1,1,Full-time,Mid-Senior level,,0
12320,12321,US, NY, New York,0,1,0,Contract,,,0
12321,12322,US, IL,Other,0,1,0,Full-time,Associate,Bachelor's Degree,0
12322,12323,US, TX,Other,0,0,0,Full-time,,,0
12323,12324,GB, ,Other,0,1,1,Full-time,Not Applicable,High School or equivalent,0
12324,12325,US, TX,Other,1,1,0,Full-time,Entry level,High School or equivalent,0
12325,12326,GB, ,Other,0,1,1,,,,0
12326,12327,US, CA,Other,0,1,1,Full-time,Entry level,High School or equivalent,0
12327,12328,US, ,Other,0,1,0,Full-time,,,0
12328,12329,GB,Other,Other,0,1,0,Full-time,Mid-Senior level,,0
12329,12330,US, TX,Other,0,1,0,Full-time,Entry level,Associate Degree,0
12330,12331,US,Other,Other,0,1,0,Full-time,Associate,High School or equivalent,0
12331,12332,Other,Other,Other,0,1,1,Full-time,Mid-Senior level,,0
12332,12333,US, TX,Other,0,1,1,Contract,Entry level,Some College Coursework Completed,0
12333,12334,US, CA, San Francisco,0,1,0,Full-time,Mid-Senior level,Bachelor's Degree,0
12334,12335,US,Other,Other,0,1,0,Contract,,Bachelor's Degree,0
12335,12336,Other,Other,Other,0,1,1,Full-time,Mid-Senior level,Bachelor's Degree,0
12336,12337,GB,Other,Other,0,1,0,,,,0
12337,12338,Other,Other,Other,0,1,1,Full-time,Not Applicable,Bachelor's Degree,0
12338,12339,,,,0,1,1,,,,0
12339,12340,GR, I, Athens,0,0,1,Full-time,Mid-Senior level,Bachelor's Degree,0
12340,12341,GB,Other,Other,0,1,0,Full-time,Executive,Bachelor's Degree,0
12341,12342,US,Other,Other,0,1,1,Contract,,Bachelor's Degree,0
12342,12343,Other,Other,Other,0,1,0,,,,0
12343,12344,US, CA,Other,0,1,0,Full-time,Associate,Unspecified,0
12344,12345,US, NY,Other,0,1,0,Full-time,Associate,Bachelor's Degree,0
12345,12346,US,Other,Other,0,1,0,Full-time,,,0
12346,12347,US,Other,Other,0,0,0,Full-time,,,0
12347,12348,US, FL,Other,0,1,1,Part-time,Internship,,0
12348,12349,Other,Other,Other,0,1,1,,,,0
12349,12350,Other, ,Other,1,1,0,Full-time,,,0
12350,12351,Other,Other,Other,0,1,0,Full-time,Associate,Associate Degree,0
12351,12352,GR, I, Athens,0,0,1,Full-time,Mid-Senior level,Bachelor's Degree,0
12352,12353,Other,Other,Other,0,1,0,Full-time,Mid-Senior level,Unspecified,0
12353,12354,GR,Other,Other,0,1,1,Full-time,Mid-Senior level,Master's Degree,0
12354,12355,US,Other,Other,0,1,1,Full-time,Not Applicable,High School or equivalent,0
12355,12356,US,Other,Other,0,1,0,,,,0
12356,12357,US,Other,Other,0,1,1,Full-time,Associate,Bachelor's Degree,0
12357,12358,US, NY, New York,0,1,0,,,,0
12358,12359,US, NY, New York,0,1,0,Full-time,,Certification,0
12359,12360,GB, ,Other,0,1,1,Temporary,Associate,Unspecified,0
12360,12361,US, CA,Other,0,1,1,Full-time,Associate,Bachelor's Degree,0
12361,12362,US,Other,Other,0,1,1,Full-time,Entry level,Bachelor's Degree,0
12362,12363,GR, I, Athens,1,1,1,Full-time,,,0
12363,12364,GB, LND, London,0,1,0,Full-time,,,0
12364,12365,US, IL,Other,0,1,0,Full-time,Mid-Senior level,Bachelor's Degree,0
12365,12366,Other,Other,Other,0,0,0,Full-time,Entry level,Bachelor's Degree,0
12366,12367,US,Other,Other,0,0,0,Full-time,,,0
12367,12368,US, NY,Other,0,1,1,Full-time,Entry level,,0
12368,12369,Other,Other,Other,0,0,0,Full-time,Entry level,Bachelor's Degree,0
12369,12370,Other,Other,Other,0,1,1,Full-time,,Bachelor's Degree,0
12370,12371,US,Other,Other,0,1,1,Full-time,Mid-Senior level,,0
12371,12372,Other,Other,Other,0,1,0,Full-time,Associate,Master's Degree,0
12372,12373,US, CA,Other,0,1,0,Full-time,Mid-Senior level,Bachelor's Degree,0
12373,12374,US,Other,Other,0,0,0,Full-time,,,0
12374,12375,US,Other,Other,0,0,0,Part-time,Entry level,,0
12375,12376,CA,Other,Other,0,1,1,Full-time,,,0
12376,12377,US,Other,Other,0,1,1,,,Bachelor's Degree,0
12377,12378,US,Other,Other,0,0,0,Contract,Mid-Senior level,,0
12378,12379,GB,Other,Other,0,1,1,Full-time,Not Applicable,High School or equivalent,0
12379,12380,US, , ,0,1,1,Contract,,Unspecified,0
12380,12381,US,Other,Other,0,0,0,Full-time,,,0
12381,12382,Other, ,Other,0,1,0,Full-time,Entry level,Bachelor's Degree,0
12382,12383,US, NY, ,0,1,1,Full-time,Associate,Bachelor's Degree,0
12383,12384,Other,Other,Other,0,1,0,Full-time,Mid-Senior level,Bachelor's Degree,0
12384,12385,US, IL,Other,0,1,0,Full-time,Mid-Senior level,Bachelor's Degree,0
12385,12386,US,Other,Other,0,1,1,Part-time,Mid-Senior level,,0
12386,12387,Other,Other,Other,0,1,0,,,,0
12387,12388,GB,Other, London,0,1,1,Full-time,Not Applicable,Bachelor's Degree,0
12388,12389,US,Other,Other,0,1,0,Full-time,,,0
12389,12390,US, NY,Other,0,1,0,Temporary,Internship,,0
12390,12391,GB, , London,0,1,0,Full-time,Mid-Senior level,,0
12391,12392,GB, LND, London,0,1,1,Full-time,Mid-Senior level,,0
12392,12393,Other,Other,Other,0,1,0,Full-time,Mid-Senior level,Bachelor's Degree,0
12393,12394,US, TX,Other,0,1,1,Contract,,Bachelor's Degree,0
12394,12395,GR, , ,0,1,0,Full-time,Associate,Unspecified,0
12395,12396,US,Other,Other,0,0,0,Full-time,,,0
12396,12397,US, TX,Other,0,1,1,Full-time,Mid-Senior level,Bachelor's Degree,0
12397,12398,US,Other,Other,0,1,0,,,,0
12398,12399,GB, LND, ,0,0,0,Full-time,Not Applicable,Some College Coursework Completed,0
12399,12400,GB, ,Other,0,1,0,,,,0
12400,12401,US, CA,Other,0,0,0,Contract,,,0
12401,12402,GB, LND, ,0,0,0,Full-time,Not Applicable,Some College Coursework Completed,0
12402,12403,GR, I, Athens,0,1,1,Full-time,Associate,Unspecified,0
12403,12404,US, TX,Other,0,1,1,Full-time,Associate,,0
12404,12405,GB, LND, ,0,0,0,Full-time,Not Applicable,Some College Coursework Completed,0
12405,12406,US, CA,Other,0,1,0,Full-time,Associate,,0
12406,12407,Other,Other,Other,0,0,0,Full-time,Entry level,Bachelor's Degree,0
12407,12408,US, IL,Other,0,0,0,Full-time,,,0
12408,12409,US,Other,Other,0,0,0,Full-time,,,0
12409,12410,Other,Other,Other,0,1,0,Full-time,Associate,Unspecified,0
12410,12411,US, CA,Other,0,1,1,Full-time,,,0
12411,12412,US,Other,Other,0,0,0,Full-time,Associate,Bachelor's Degree,0
12412,12413,Other,Other,Other,0,1,1,Full-time,Entry level,,0
12413,12414,US, TX,Other,0,1,1,Full-time,Associate,Vocational,0
12414,12415,GB, , ,0,1,0,,,,0
12415,12416,GB,Other,Other,0,1,1,Full-time,Not Applicable,High School or equivalent,0
12416,12417,US, NY,Other,0,1,1,Full-time,Director,Bachelor's Degree,0
12417,12418,US, ,Other,1,1,0,Full-time,Entry level,High School or equivalent,0
12418,12419,Other,Other,Other,0,1,1,Full-time,Entry level,Bachelor's Degree,0
12419,12420,US, TX,Other,1,1,0,Full-time,Entry level,High School or equivalent,0
12420,12421,GR, I, Athens,0,1,0,Full-time,Mid-Senior level,,0
12421,12422,US,Other,Other,1,1,0,Full-time,Entry level,High School or equivalent,0
12422,12423,US, FL,Other,0,0,0,,,,0
12423,12424,GB,Other, London,0,1,0,Full-time,Entry level,High School or equivalent,0
12424,12425,US,Other,Other,0,0,0,Full-time,Associate,Bachelor's Degree,0
12425,12426,GB,Other,Other,0,1,0,Full-time,Not Applicable,Unspecified,0
12426,12427,US, TX,Other,0,1,1,Full-time,Director,Bachelor's Degree,0
12427,12428,US,Other,Other,0,1,1,Full-time,Entry level,High School or equivalent,0
12428,12429,GB,Other, ,0,1,1,Full-time,Not Applicable,Unspecified,0
12429,12430,GB,Other,Other,0,1,0,Full-time,Not Applicable,Unspecified,0
12430,12431,GB,Other,Other,0,1,1,Full-time,Not Applicable,High School or equivalent,0
12431,12432,GR,Other,Other,1,1,1,Contract,Mid-Senior level,Unspecified,0
12432,12433,US, CA, San Francisco,0,1,1,Full-time,Associate,,0
12433,12434,US,Other,Other,0,1,0,Part-time,Entry level,High School or equivalent,1
12434,12435,GB,Other,Other,0,1,1,Full-time,Not Applicable,,0
12435,12436,GR, I, ,0,1,1,Full-time,Not Applicable,,0
12436,12437,Other, ,Other,0,1,0,Full-time,,,0
12437,12438,US,Other,Other,0,1,0,Full-time,Associate,Unspecified,0
12438,12439,US, CA,Other,0,1,1,,,,0
12439,12440,Other,Other, ,0,1,1,Full-time,Not Applicable,Unspecified,0
12440,12441,US, IL,Other,0,1,0,Full-time,Mid-Senior level,Bachelor's Degree,0
12441,12442,GB, LND, London,0,1,1,Full-time,Entry level,Bachelor's Degree,0
12442,12443,US, NY,Other,0,1,0,Full-time,Mid-Senior level,Unspecified,0
12443,12444,Other,Other,Other,0,1,0,Full-time,Mid-Senior level,Bachelor's Degree,0
12444,12445,US,Other,Other,0,1,1,Other,Entry level,High School or equivalent,0
12445,12446,GB, ,Other,0,1,1,Full-time,Not Applicable,High School or equivalent,0
12446,12447,US,Other,Other,0,0,0,Contract,Mid-Senior level,,0
12447,12448,US, NY, New York,0,1,0,Full-time,Mid-Senior level,Bachelor's Degree,0
12448,12449,US, TX,Other,0,1,1,Temporary,Entry level,Bachelor's Degree,0
12449,12450,US,Other,Other,0,0,0,Full-time,,,0
12450,12451,US, NY,Other,0,1,0,Full-time,,,0
12451,12452,US, NY, New York,0,1,1,,,,0
12452,12453,US, TX,Other,0,1,0,Temporary,,,0
12453,12454,US, CA, San Francisco,0,1,1,Part-time,Not Applicable,High School or equivalent,0
12454,12455,Other,Other,Other,0,1,1,Full-time,Mid-Senior level,,0
12455,12456,US, TX,Other,0,0,0,Full-time,,,0
12456,12457,Other,Other,Other,0,1,0,Full-time,Associate,Master's Degree,0
12457,12458,US,Other,Other,0,0,0,Part-time,Not Applicable,Unspecified,0
12458,12459,Other,Other, ,0,1,0,,,,0
12459,12460,CA,Other,Other,0,1,0,Full-time,,,0
12460,12461,US, CA,Other,0,1,0,Full-time,Mid-Senior level,Bachelor's Degree,0
12461,12462,GB, , London,0,1,0,Full-time,Entry level,,0
12462,12463,Other,Other,Other,0,1,1,Full-time,Not Applicable,Bachelor's Degree,0
12463,12464,US, CA,Other,0,1,0,Full-time,Entry level,Bachelor's Degree,0
12464,12465,US,Other, ,0,0,0,Contract,Mid-Senior level,,0
12465,12466,US,Other,Other,0,1,1,Full-time,Not Applicable,Bachelor's Degree,0
12466,12467,US,Other,Other,0,0,0,Full-time,,,0
12467,12468,US,Other,Other,0,0,0,Full-time,Entry level,High School or equivalent,0
12468,12469,Other,Other,Other,0,1,0,Part-time,,,0
12469,12470,Other,Other,Other,0,1,1,Contract,,Bachelor's Degree,0
12470,12471,Other, , ,0,0,0,Full-time,,,0
12471,12472,US,Other,Other,0,1,0,Full-time,Mid-Senior level,,0
12472,12473,US, CA,Other,0,1,0,Full-time,Mid-Senior level,Bachelor's Degree,0
12473,12474,US, CA,Other,0,1,0,Full-time,Mid-Senior level,,0
12474,12475,GB, LND,Other,0,1,1,Full-time,Mid-Senior level,Bachelor's Degree,0
12475,12476,GB, ,Other,0,1,1,,Not Applicable,High School or equivalent,0
12476,12477,US, NY, New York,0,1,1,Full-time,Mid-Senior level,,0
12477,12478,,,,0,1,0,,,,0
12478,12479,US, TX,Other,0,1,0,,,,0
12479,12480,US, NY, New York,0,1,0,,,,0
12480,12481,,,,0,1,0,Full-time,Not Applicable,Bachelor's Degree,0
12481,12482,CA,Other,Other,0,1,0,Full-time,,,0
12482,12483,Other, , ,0,1,1,Full-time,Entry level,High School or equivalent,0
12483,12484,US, IL,Other,0,1,1,Contract,,Bachelor's Degree,0
12484,12485,Other,Other,Other,0,1,1,Full-time,,,0
12485,12486,US, FL,Other,0,1,1,Full-time,Director,Certification,0
12486,12487,US, TX,Other,0,1,0,Full-time,Entry level,Associate Degree,0
12487,12488,US,Other,Other,0,0,0,Full-time,,,0
12488,12489,US, CA,Other,0,1,1,Full-time,Entry level,High School or equivalent,0
12489,12490,US, TX,Other,0,1,0,Full-time,Associate,Associate Degree,0
12490,12491,US, ,Other,0,1,1,,,,0
12491,12492,US,Other,Other,0,1,0,Full-time,Associate,Bachelor's Degree,0
12492,12493,Other,Other,Other,0,1,1,Full-time,,,0
12493,12494,Other,Other,Other,0,0,0,Full-time,Associate,,0
12494,12495,US,Other,Other,1,0,1,Full-time,Associate,Unspecified,0
12495,12496,Other,Other,Other,0,1,0,Full-time,Mid-Senior level,Unspecified,0
12496,12497,GB, ,Other,0,1,0,,,,0
12497,12498,US,Other,Other,0,1,0,Full-time,Entry level,High School or equivalent,0
12498,12499,US,Other,Other,0,1,0,Full-time,Entry level,High School or equivalent,0
12499,12500,US, CA, San Francisco,0,1,1,Full-time,Associate,Bachelor's Degree,0
12500,12501,GB,Other,Other,0,1,1,Full-time,,,0
12501,12502,US,Other,Other,1,1,0,Full-time,Entry level,High School or equivalent,0
12502,12503,US, CA, San Francisco,0,1,0,Full-time,Entry level,Associate Degree,0
12503,12504,US, TX,Other,0,1,1,Full-time,Mid-Senior level,,0
12504,12505,US,Other,Other,0,1,0,Part-time,Entry level,High School or equivalent,0
12505,12506,Other, ,Other,0,1,0,,,,0
12506,12507,US, NY, New York,0,1,0,,,,0
12507,12508,US, CA,Other,0,1,1,Full-time,Entry level,High School or equivalent,0
12508,12509,GB, LND, London,0,1,0,Full-time,Mid-Senior level,Bachelor's Degree,0
12509,12510,Other, ,Other,0,1,1,Full-time,Not Applicable,,0
12510,12511,GB, LND, London,0,1,1,Temporary,,,0
12511,12512,US,Other,Other,0,1,1,Full-time,Entry level,High School or equivalent,0
12512,12513,GR, I, Athens,0,1,1,Full-time,Entry level,Unspecified,0
12513,12514,US,Other,Other,0,1,0,,,,0
12514,12515,US,Other,Other,0,1,1,Part-time,Associate,Professional,0
12515,12516,Other,Other,Other,0,0,0,Full-time,,,0
12516,12517,US,Other,Other,0,1,0,Temporary,Entry level,High School or equivalent,0
12517,12518,US, FL,Other,1,1,1,Full-time,Entry level,Unspecified,0
12518,12519,GR, , Athens,0,1,1,Part-time,Associate,,0
12519,12520,Other,Other,Other,0,1,0,Full-time,Associate,Unspecified,0
12520,12521,US, FL,Other,0,1,0,Full-time,Entry level,High School or equivalent,0
12521,12522,Other, , ,0,1,1,Full-time,Entry level,Unspecified,0
12522,12523,US, NY, New York,0,1,1,,,,0
12523,12524,US,Other,Other,0,1,0,Full-time,Entry level,High School or equivalent,0
12524,12525,US,Other,Other,0,1,0,Full-time,Mid-Senior level,High School or equivalent,0
12525,12526,US,Other,Other,0,1,0,Full-time,Entry level,High School or equivalent,0
12526,12527,Other,Other,Other,0,1,1,Full-time,Mid-Senior level,Unspecified,0
12527,12528,US,Other,Other,0,1,0,Full-time,,,0
12528,12529,US,Other,Other,0,1,0,Full-time,Entry level,High School or equivalent,0
12529,12530,US,Other,Other,0,1,0,Full-time,Entry level,High School or equivalent,0
12530,12531,US,Other,Other,0,1,0,,,,0
12531,12532,US,Other,Other,0,1,0,Full-time,Mid-Senior level,Bachelor's Degree,0
12532,12533,US,Other,Other,0,1,0,Full-time,Associate,High School or equivalent,0
12533,12534,GR, I, Athens,0,1,1,,,,0
12534,12535,Other,Other,Other,0,1,1,Full-time,Mid-Senior level,,0
12535,12536,US,Other,Other,0,1,1,Full-time,Director,Bachelor's Degree,0
12536,12537,US,Other,Other,0,1,0,Full-time,Entry level,High School or equivalent,0
12537,12538,US, NY, New York,0,1,1,Full-time,,Bachelor's Degree,0
12538,12539,US,Other,Other,0,1,0,Full-time,Entry level,High School or equivalent,0
12539,12540,US,Other,Other,0,1,0,Full-time,Associate,High School or equivalent,0
12540,12541,US, TX,Other,0,1,1,Full-time,Entry level,High School or equivalent,0
12541,12542,US,Other,Other,0,1,0,Full-time,Entry level,High School or equivalent,0
12542,12543,US,Other,Other,0,1,0,Part-time,Entry level,High School or equivalent,0
12543,12544,US, CA,Other,0,1,1,Full-time,Mid-Senior level,Bachelor's Degree,0
12544,12545,US,Other, ,0,1,0,Full-time,Mid-Senior level,Bachelor's Degree,0
12545,12546,GB, LND, ,0,1,0,,,,0
12546,12547,GR,Other,Other,0,1,1,Full-time,Mid-Senior level,Unspecified,0
12547,12548,Other, ,Other,0,1,1,Full-time,Associate,Bachelor's Degree,0
12548,12549,US,Other,Other,0,0,0,Full-time,,,0
12549,12550,US,Other,Other,0,1,0,Full-time,Associate,Bachelor's Degree,0
12550,12551,US, IL,Other,0,1,0,Full-time,Mid-Senior level,Bachelor's Degree,0
12551,12552,GB, LND, London,0,1,0,,,,0
12552,12553,US,Other,Other,0,1,1,Full-time,Entry level,High School or equivalent,0
12553,12554,GB,Other,Other,0,1,0,Full-time,Entry level,,0
12554,12555,US,Other,Other,0,0,0,Contract,,,0
12555,12556,US,Other,Other,0,1,0,,,,0
12556,12557,GB,Other,Other,0,1,1,Full-time,Not Applicable,High School or equivalent,0
12557,12558,GB, ,Other,1,1,0,Full-time,Mid-Senior level,Vocational,0
12558,12559,Other,Other,Other,0,1,1,Full-time,Not Applicable,Unspecified,0
12559,12560,GB,Other,Other,0,1,1,,Not Applicable,,0
12560,12561,US,Other,Other,0,1,1,,,,0
12561,12562,CA,Other,Other,0,1,0,Full-time,,,0
12562,12563,GB,Other,Other,0,1,0,Full-time,Entry level,Certification,0
12563,12564,US, FL,Other,0,0,0,,,,0
12564,12565,GB, LND, London,0,1,0,Full-time,Mid-Senior level,,0
12565,12566,GR,Other,Other,0,1,0,Full-time,Entry level,Bachelor's Degree,0
12566,12567,US,Other,Other,0,0,0,Full-time,,,0
12567,12568,US,Other,Other,0,1,0,Other,Internship,,0
12568,12569,US, CA, San Francisco,0,1,0,Full-time,Mid-Senior level,Bachelor's Degree,0
12569,12570,US,Other,Other,0,1,0,,,,0
12570,12571,US, CA, San Francisco,0,1,0,Full-time,Mid-Senior level,,0
12571,12572,US, CA, San Francisco,0,0,1,Full-time,Mid-Senior level,,0
12572,12573,US,Other,Other,0,0,0,Full-time,,,0
12573,12574,GB, ,Other,0,1,0,,,,0
12574,12575,CA,Other,Other,0,1,0,Full-time,,,0
12575,12576,US, CA,Other,0,1,1,Full-time,Mid-Senior level,Bachelor's Degree,0
12576,12577,US,Other,Other,0,1,1,Full-time,Associate,Bachelor's Degree,0
12577,12578,US,Other,Other,0,1,0,,,,0
12578,12579,GB, LND, London,0,1,0,Full-time,Director,Bachelor's Degree,0
12579,12580,US, NY, New York,1,1,0,Full-time,Mid-Senior level,Unspecified,0
12580,12581,US, IL,Other,0,0,0,Full-time,,,0
12581,12582,US, CA, San Francisco,1,1,0,Full-time,Entry level,High School or equivalent,0
12582,12583,US,Other,Other,0,0,0,Contract,Mid-Senior level,,0
12583,12584,GR, I,Other,0,1,1,Full-time,Entry level,Bachelor's Degree,0
12584,12585,GB,Other,Other,0,1,0,Full-time,,,0
12585,12586,US, NY, New York,0,1,1,Full-time,,,0
12586,12587,GR, , ,0,1,0,Full-time,Mid-Senior level,,0
12587,12588,US,Other,Other,0,0,0,Full-time,,,0
12588,12589,US,Other,Other,0,0,0,Full-time,,,0
12589,12590,US, , ,0,1,1,Full-time,,,0
12590,12591,US, TX,Other,0,0,0,Full-time,,,0
12591,12592,US,Other,Other,0,1,0,Full-time,,,0
12592,12593,GB, LND, London,0,1,1,Temporary,,Vocational,0
12593,12594,CA,Other,Other,0,1,1,Full-time,Associate,Bachelor's Degree,0
12594,12595,CA,Other,Other,0,1,1,Full-time,Mid-Senior level,Bachelor's Degree,0
12595,12596,GB, , London,0,1,0,Full-time,Associate,Bachelor's Degree,0
12596,12597,US, CA,Other,0,1,1,Part-time,Entry level,High School or equivalent,0
12597,12598,US, NY, New York,0,1,1,Other,Not Applicable,,0
12598,12599,US, CA,Other,0,1,1,Full-time,Associate,Bachelor's Degree,0
12599,12600,GR,Other,Other,0,1,1,Full-time,Mid-Senior level,Unspecified,0
12600,12601,Other,Other,Other,0,1,1,Full-time,,,0
12601,12602,GB, ,Other,0,1,0,,,,0
12602,12603,Other,Other,Other,0,1,0,Full-time,Entry level,Bachelor's Degree,0
12603,12604,US,Other,Other,0,0,0,Full-time,Associate,Associate Degree,0
12604,12605,US, NY, New York,0,1,1,Full-time,,,0
12605,12606,US,Other,Other,0,1,0,Full-time,,,0
12606,12607,US, CA,Other,1,1,0,Full-time,Mid-Senior level,,0
12607,12608,Other,Other,Other,0,0,0,Full-time,Associate,,0
12608,12609,US, TX,Other,0,1,0,Full-time,,,0
12609,12610,US,Other,Other,0,1,1,Full-time,,,0
12610,12611,,,,0,1,1,Full-time,Associate,,0
12611,12612,US, CA, San Francisco,0,1,0,,,,0
12612,12613,US, CA,Other,0,1,1,Full-time,Director,Bachelor's Degree,0
12613,12614,US, CA, San Francisco,0,1,1,Full-time,Director,,0
12614,12615,US, FL,Other,0,0,0,,,,0
12615,12616,US, CA,Other,0,1,1,Part-time,,,0
12616,12617,US,Other,Other,0,1,1,Full-time,Associate,Bachelor's Degree,0
12617,12618,US, , ,1,1,1,Full-time,,,0
12618,12619,US,Other,Other,0,0,0,Full-time,,,0
12619,12620,US,Other,Other,0,1,0,Full-time,Executive,,0
12620,12621,US, CA,Other,0,1,1,Contract,Entry level,,0
12621,12622,CA,Other,Other,0,1,0,Full-time,,Bachelor's Degree,0
12622,12623,US,Other,Other,0,0,0,Full-time,,,0
12623,12624,US, , San Francisco,0,1,0,Full-time,Director,Bachelor's Degree,0
12624,12625,US,Other,Other,0,1,0,,,,0
12625,12626,US, IL,Other,0,1,0,Full-time,Associate,Bachelor's Degree,0
12626,12627,Other,Other, ,0,1,0,,,,0
12627,12628,US, CA,Other,1,1,1,Full-time,,Bachelor's Degree,0
12628,12629,GB, ,Other,0,1,0,,,,0
12629,12630,Other, ,Other,0,1,1,,,,0
12630,12631,US,Other,Other,0,0,0,Full-time,,,0
12631,12632,US, NY,Other,0,1,1,Full-time,Associate,Bachelor's Degree,0
12632,12633,Other,Other,Other,0,1,0,Full-time,,,0
12633,12634,US, TX,Other,0,1,1,Contract,Mid-Senior level,Bachelor's Degree,0
12634,12635,US, IL,Other,0,1,0,Full-time,Mid-Senior level,Bachelor's Degree,0
12635,12636,US,Other,Other,0,1,1,Full-time,Entry level,Bachelor's Degree,0
12636,12637,CA,Other,Other,0,0,0,Full-time,,,0
12637,12638,US,Other,Other,0,1,0,Full-time,Entry level,High School or equivalent,0
12638,12639,US, NY,Other,0,1,0,,,,0
12639,12640,US, CA,Other,0,1,0,Full-time,Mid-Senior level,Bachelor's Degree,0
12640,12641,CA,Other,Other,0,1,1,Part-time,Entry level,,0
12641,12642,GB,Other,Other,0,1,0,Full-time,Mid-Senior level,,0
12642,12643,GB,Other,Other,0,1,1,Full-time,Not Applicable,High School or equivalent,0
12643,12644,US, CA, San Francisco,0,1,1,Full-time,Mid-Senior level,Bachelor's Degree,0
12644,12645,US, NY,Other,0,1,1,Full-time,,Master's Degree,0
12645,12646,US, NY,Other,0,1,0,Full-time,Director,,0
